id,frameTime,voiceProb_sma_max,voiceProb_sma_min,voiceProb_sma_range,voiceProb_sma_linregc1,voiceProb_sma_linregerrA,voiceProb_sma_stddev,voiceProb_sma_skewness,voiceProb_sma_kurtosis,voiceProb_sma_amean,voiceProb_sma_duration,voiceProb_sma_upleveltime0.0,voiceProb_sma_downleveltime0.0,HNR_sma_max,HNR_sma_min,HNR_sma_range,HNR_sma_linregc1,HNR_sma_linregerrA,HNR_sma_stddev,HNR_sma_skewness,HNR_sma_kurtosis,HNR_sma_amean,HNR_sma_duration,HNR_sma_upleveltime0.0,HNR_sma_downleveltime0.0,F0_sma_max,F0_sma_min,F0_sma_range,F0_sma_linregc1,F0_sma_linregerrA,F0_sma_stddev,F0_sma_skewness,F0_sma_kurtosis,F0_sma_amean,F0_sma_duration,F0_sma_upleveltime0.0,F0_sma_downleveltime0.0,jitterLocal_sma_max,jitterLocal_sma_min,jitterLocal_sma_range,jitterLocal_sma_linregc1,jitterLocal_sma_linregerrA,jitterLocal_sma_stddev,jitterLocal_sma_skewness,jitterLocal_sma_kurtosis,jitterLocal_sma_amean,jitterLocal_sma_duration,jitterLocal_sma_upleveltime0.0,jitterLocal_sma_downleveltime0.0,jitterDDP_sma_max,jitterDDP_sma_min,jitterDDP_sma_range,jitterDDP_sma_linregc1,jitterDDP_sma_linregerrA,jitterDDP_sma_stddev,jitterDDP_sma_skewness,jitterDDP_sma_kurtosis,jitterDDP_sma_amean,jitterDDP_sma_duration,jitterDDP_sma_upleveltime0.0,jitterDDP_sma_downleveltime0.0,jitterLocEnv_sma_max,jitterLocEnv_sma_min,jitterLocEnv_sma_range,jitterLocEnv_sma_linregc1,jitterLocEnv_sma_linregerrA,jitterLocEnv_sma_stddev,jitterLocEnv_sma_skewness,jitterLocEnv_sma_kurtosis,jitterLocEnv_sma_amean,jitterLocEnv_sma_duration,jitterLocEnv_sma_upleveltime0.0,jitterLocEnv_sma_downleveltime0.0,jitterDEnv_sma_max,jitterDEnv_sma_min,jitterDEnv_sma_range,jitterDEnv_sma_linregc1,jitterDEnv_sma_linregerrA,jitterDEnv_sma_stddev,jitterDEnv_sma_skewness,jitterDEnv_sma_kurtosis,jitterDEnv_sma_amean,jitterDEnv_sma_duration,jitterDEnv_sma_upleveltime0.0,jitterDEnv_sma_downleveltime0.0,shimmerLocal_sma_max,shimmerLocal_sma_min,shimmerLocal_sma_range,shimmerLocal_sma_linregc1,shimmerLocal_sma_linregerrA,shimmerLocal_sma_stddev,shimmerLocal_sma_skewness,shimmerLocal_sma_kurtosis,shimmerLocal_sma_amean,shimmerLocal_sma_duration,shimmerLocal_sma_upleveltime0.0,shimmerLocal_sma_downleveltime0.0,shimmerLocEnv_sma_max,shimmerLocEnv_sma_min,shimmerLocEnv_sma_range,shimmerLocEnv_sma_linregc1,shimmerLocEnv_sma_linregerrA,shimmerLocEnv_sma_stddev,shimmerLocEnv_sma_skewness,shimmerLocEnv_sma_kurtosis,shimmerLocEnv_sma_amean,shimmerLocEnv_sma_duration,shimmerLocEnv_sma_upleveltime0.0,shimmerLocEnv_sma_downleveltime0.0,pcm_intensity_sma_max,pcm_intensity_sma_min,pcm_intensity_sma_range,pcm_intensity_sma_linregc1,pcm_intensity_sma_linregerrA,pcm_intensity_sma_stddev,pcm_intensity_sma_skewness,pcm_intensity_sma_kurtosis,pcm_intensity_sma_amean,pcm_intensity_sma_duration,pcm_intensity_sma_upleveltime0.0,pcm_intensity_sma_downleveltime0.0,speakingRate_sma_max,speakingRate_sma_min,speakingRate_sma_range,speakingRate_sma_linregc1,speakingRate_sma_linregerrA,speakingRate_sma_stddev,speakingRate_sma_skewness,speakingRate_sma_kurtosis,speakingRate_sma_amean,speakingRate_sma_duration,speakingRate_sma_upleveltime0.0,speakingRate_sma_downleveltime0.0,label
56896-029,0.0,0.9073603000000001,0.08094785,0.8264123999999999,0.0002112959,0.13165839999999998,0.1575905,-0.04240559,2.342166,0.6024967,385,384,1,313.2203,-27.498509999999996,340.7188,0.01212443,16.04301,40.36136,5.539375,36.82888,9.746202,385,384,1,445.5577,41.439820000000005,404.1179,-0.20933020000000002,72.38659,91.24235,0.6516203,2.8280950000000002,191.5415,343,342,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.49042e-05,1.2018610000000001e-09,2.4903000000000002e-05,-1.0049459999999999e-08,1.2899100000000002e-06,2.6787419999999998e-06,5.482056,41.607859999999995,1.021551e-06,385,384,1,8.333333,0.8333333,7.5,0.002659861,1.6616119999999999,1.9175669999999998,-0.502798,2.0408470000000003,5.715318,346,345,1,3
11739-003,0.0,0.8416101999999999,0.1590727,0.6825375,0.009568308000000001,0.1370947,0.1902106,-0.8375799999999999,3.128124,0.5931605,26,25,1,16.466720000000002,-22.14068,38.6074,-0.3186521,9.772424,12.18327,0.5846517,1.9523549999999998,-4.341968,26,25,1,222.0736,75.65012,146.4234,1.59358,17.69055,29.980909999999998,-3.3338089999999996,13.484060000000001,199.2176,22,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.6968799999999999e-06,1.0320579999999999e-08,1.68656e-06,5.9223339999999996e-08,1.7968360000000001e-07,5.007154e-07,0.21994970000000003,2.138648,6.501666999999999e-07,26,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
81392-028,0.0,0.9441354,0.147816,0.7963194,3.936211e-05,0.17893889999999998,0.2067906,-0.6178036,2.240254,0.6707416,1156,1155,1,460.517,-31.312440000000002,491.8294,-0.008101695,18.66871,50.812870000000004,6.453732,50.20605,15.663120000000001,1156,1155,1,492.3076,40.79762,451.51,-0.07440679,67.48045,99.75010999999999,1.664096,5.170001,199.9286,1004,1003,1,0.2983973,0.01301602,0.2853813,0.0006745472,0.05781769,0.12551980000000001,-0.2619607,1.09176,0.1828715,538,537,1,0.2983973,0.01301602,0.2853813,0.0006745472,0.05781769,0.12551980000000001,-0.2619607,1.09176,0.1828715,538,537,1,0.2710011,0.09033371,0.1806674,-0.000486655,0.04007725,0.06450982,-1.446524,3.114528,0.23781529999999998,307,306,1,0.2710011,0.09033371,0.1806674,-0.000486655,0.04007725,0.06450982,-1.446524,3.114528,0.23781529999999998,307,306,1,0.8105306,0.0031575109999999996,0.8073731,-0.001202875,0.2029642,0.3476305,0.9834328000000001,1.9953319999999999,0.248151,744,515,229,0.8105306,0.0031575109999999996,0.8073731,-0.001202875,0.2029642,0.3476305,0.9834328000000001,1.9953319999999999,0.248151,744,515,229,1.206375e-05,7.072187e-10,1.2063039999999999e-05,5.598065e-10,1.009602e-06,1.506167e-06,2.6691380000000002,12.38262,9.693098e-07,1156,1155,1,11.66667,0.8333333,10.83333,0.001956163,1.871822,2.3339540000000003,0.5358755999999999,2.459686,5.03581,1117,1116,1,3
81392-040,0.0,0.9649334,0.14611760000000001,0.8188158,-0.000230156,0.1794175,0.20594810000000002,-0.5647759,2.161494,0.6928331,365,364,1,154.1466,-38.20746,192.354,-0.02229403,14.03836,23.30746,3.167164,21.168670000000002,9.557528,365,364,1,398.1877,33.104890000000005,365.0829,-0.37113409999999997,38.92191,62.84251,0.03989992,3.163893,199.6404,321,320,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0285080000000001e-05,1.4824300000000002e-09,1.0283589999999999e-05,1.921118e-09,1.043696e-06,1.502505e-06,2.393167,10.386510000000001,1.120775e-06,365,364,1,7.5,0.8333333,6.6666669999999995,0.01128309,1.444512,1.916305,-0.07093148,1.775923,5.015337000000001,326,325,1,3
88947-000,0.0,0.8354084999999999,0.14410599999999998,0.6913024999999999,0.0009300828999999999,0.13761429999999997,0.17325610000000002,0.04422594,1.8378169999999998,0.48848059999999993,250,249,1,460.517,-35.516459999999995,496.0334,-0.02053528,65.66816999999999,101.1247,2.7036130000000003,9.914564,36.47636,250,249,1,452.8351,29.562070000000002,423.273,0.7522022,46.91015,72.82207,1.8514279999999999,7.0885419999999995,121.8935,157,156,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.226376e-06,9.013881999999999e-11,8.226286e-06,-3.5882190000000003e-09,8.860953999999999e-07,1.378898e-06,2.823064,11.7325,7.878435e-07,250,249,1,17.5,2.5,15.0,0.029574,1.9300580000000003,2.9168689999999997,0.03145807,3.209057,11.38626,211,210,1,0
13691-008,0.0,0.9082429,0.1718534,0.7363895,0.0009550005000000001,0.1706695,0.20211289999999998,0.3719252,2.149073,0.4849340999999999,96,95,1,22.29652,-26.335829999999998,48.63235,0.02047172,9.54743,11.18061,0.2793663,2.230737,-4.522722,96,95,1,363.6833,28.303790000000003,335.3795,1.306253,87.71951,101.6974,0.36475690000000005,1.996534,176.5446,55,54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.803913e-06,4.9834919999999995e-09,4.7989299999999995e-06,-4.473217e-09,6.486346000000001e-07,9.885445e-07,2.580663,9.48097,6.639201e-07,96,95,1,8.333333,0.8333333,7.5,0.10986520000000001,1.212101,2.2787330000000003,0.975342,2.123712,3.7719300000000002,57,56,1,0
81392-027,0.0,0.9414302999999999,0.2277027,0.7137276,-0.0001002058,0.18331820000000001,0.2055562,-0.46317470000000005,1.849941,0.6841071999999999,315,314,1,460.517,-28.81141,489.3284,0.07563486,15.94335,40.04979,7.441186,69.91532,13.547820000000002,315,314,1,470.082,49.10906,420.973,0.1831409,49.37055,73.4736,0.6763438,4.699047,199.2212,275,274,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.060287,0.02009567,0.04019133,0.0002167918,0.0033744120000000002,0.00694319,-4.7937769999999995,25.37642,0.05877982,40,39,1,0.060287,0.02009567,0.04019133,0.0002167918,0.0033744120000000002,0.00694319,-4.7937769999999995,25.37642,0.05877982,40,39,1,1.4286679999999999e-05,2.206014e-10,1.428646e-05,-4.253997e-09,9.630788000000001e-07,1.683764e-06,4.062888,24.624660000000002,8.680805e-07,315,314,1,10.0,0.8333333,9.166667,0.007843781,1.8997419999999998,2.365894,0.1969396,2.0749020000000002,6.394928,276,275,1,3
87083-005,0.0,0.8362333000000001,0.2662262,0.5700071,0.002319962,0.1225086,0.15120060000000002,0.1528102,1.989655,0.5391663000000001,66,65,1,16.31898,-13.676689999999999,29.99567,0.13238250000000001,6.185891000000001,7.813210000000001,0.2854899,2.114738,-0.0985323,66,65,1,450.5846,78.17371,372.4109,-2.0772909999999998,63.08075,84.32834,0.4269041,3.226984,225.6972,52,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.057714999999999e-06,3.728365e-10,9.057342e-06,-3.5171890000000004e-08,1.125314e-06,1.954077e-06,2.6299799999999998,9.034864,8.657248e-07,66,65,1,7.5,2.5,5.0,0.02136748,0.9037669,1.2422600000000001,-2.191347,6.9900020000000005,6.944445,27,26,1,0
76373-003,0.0,0.9064098,0.1329881,0.7734218,-0.001708753,0.1747185,0.227473,0.1849659,1.727513,0.5068682,205,204,1,460.517,-20.1677,480.6847,-0.6009190999999999,49.59874,91.54108000000001,3.234929,13.13558,30.009190000000004,205,204,1,283.5288,54.11362,229.4152,-0.12095979999999999,42.16154,54.586830000000006,0.05814921,2.578707,167.862,125,124,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.15792e-07,2.155394e-10,3.1557640000000004e-07,-2.311396e-10,2.674595e-08,5.1690769999999996e-08,3.912235,19.465120000000002,2.669655e-08,205,204,1,8.333333,0.8333333,7.5,0.01928017,2.1971939999999996,2.547887,-0.02914372,1.093589,5.03012,166,165,1,3
81392-018,0.0,0.9627435,0.16655250000000002,0.796191,-7.676082e-05,0.1758503,0.2010235,-0.17971489999999998,1.803034,0.6288618,1096,1095,1,460.517,-22.11101,482.628,-0.002152514,27.61835,58.08841999999999,4.257541000000001,23.685229999999997,20.92977,1096,1095,1,492.3076,42.245709999999995,450.062,-0.02113829,92.37942,115.8927,1.0657780000000001,3.136341,220.5805,903,902,1,0.4684433,0.0613957,0.40704759999999995,-0.0005328976,0.09618438,0.139905,1.0524790000000002,2.597249,0.2122041,584,520,64,0.4684433,0.0613957,0.40704759999999995,-0.0005328976,0.09618438,0.139905,1.0524790000000002,2.597249,0.2122041,584,520,64,0.2205438,0.03424135,0.1863025,-0.0001523173,0.06081899,0.06842828,0.39798449999999996,1.671647,0.11581210000000002,459,357,102,0.2205438,0.03424135,0.1863025,-0.0001523173,0.06081899,0.06842828,0.39798449999999996,1.671647,0.11581210000000002,459,357,102,0.1554269,0.0019758889999999998,0.153451,-6.704869e-05,0.06133536,0.066181,0.4440661,1.385946,0.06118293,729,728,1,0.1554269,0.0019758889999999998,0.153451,-6.704869e-05,0.06133536,0.066181,0.4440661,1.385946,0.06118293,729,728,1,1.100635e-05,1.3029e-10,1.1006220000000001e-05,-1.691497e-10,1.060001e-06,1.5830279999999998e-06,2.751591,11.21387,8.388487e-07,1096,1095,1,16.66667,1.666667,15.0,-0.001144183,2.046581,2.729851,0.8858988999999999,3.4033519999999995,7.743614,1057,1056,1,3
95465-005,0.0,0.9178708000000001,0.1557432,0.7621276,0.0002971255,0.185695,0.2189765,-0.23460340000000002,1.626054,0.5959369000000001,696,695,1,460.517,-32.07342,492.5904,-0.09677882,70.63501,114.8764,2.607956,8.605715,49.29063,696,695,1,476.1125,46.57933,429.5331,-0.17442149999999998,46.786840000000005,76.40273,1.538295,5.897977,182.1935,497,496,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8280978000000001,0.27603259999999996,0.5520653,0.00020199360000000002,0.01354529,0.04913184,-9.905424,104.22,0.8227895000000001,156,155,1,0.8280978000000001,0.27603259999999996,0.5520653,0.00020199360000000002,0.01354529,0.04913184,-9.905424,104.22,0.8227895000000001,156,155,1,7.66522e-06,2.670801e-10,7.664953e-06,1.645417e-10,2.65519e-07,6.170184e-07,6.923828,65.66523000000001,2.3268270000000002e-07,696,695,1,12.5,2.5,10.0,0.0001577281,1.571034,1.801661,0.1651268,2.7939580000000004,8.80898,657,656,1,0
95407-000,0.0,0.9628973,0.11595699999999999,0.8469403,-8.073423e-05,0.15657449999999998,0.1868671,-0.09190693,2.212453,0.5852689999999999,496,495,1,460.517,-20.46107,480.9781,-0.04172811,27.57605,60.40186,4.697986,27.525940000000002,17.95188,496,495,1,483.9976,32.77636,451.2212,0.25983690000000004,74.44595,101.5617,1.072342,3.5274910000000004,184.1321,391,390,1,0.1795298,0.05984326,0.1196865,0.0001461877,0.005192721,0.01435962,-7.219288000000001,55.950269999999996,0.1774177,85,84,1,0.1795298,0.05984326,0.1196865,0.0001461877,0.005192721,0.01435962,-7.219288000000001,55.950269999999996,0.1774177,85,84,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3433505,0.06359831,0.2797522,0.00142795,0.03160261,0.07781087,-0.1239223,1.24934,0.26730329999999997,165,164,1,0.3433505,0.06359831,0.2797522,0.00142795,0.03160261,0.07781087,-0.1239223,1.24934,0.26730329999999997,165,164,1,2.422559e-06,1.544497e-11,2.422544e-06,-2.759888e-10,2.40172e-07,3.769932e-07,3.034439,12.94058,1.846809e-07,496,495,1,13.333329999999998,0.8333333,12.5,0.009367005,1.8280610000000002,2.592788,0.3726094,2.868704,6.137856,457,456,1,3
56896-000,0.0,0.9017950000000001,0.03138002,0.8704149999999999,-0.0004827782,0.1923526,0.2272506,-0.14236110000000002,1.933283,0.5028654,395,394,1,460.517,-15.867270000000001,476.3843,0.338331,145.8108,176.5996,0.969852,2.273133,129.9449,395,394,1,411.7119,38.23227,373.4797,-0.2299324,57.29095,76.96358000000001,0.8557258,3.5123910000000005,163.4742,245,244,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.254094e-06,7.805896e-11,1.254016e-06,-4.897803e-11,7.290117999999999e-08,1.391751e-07,4.980091000000001,33.87068,6.495143e-08,395,394,1,11.66667,0.8333333,10.83333,0.01170506,1.720586,2.429106,-0.33246570000000003,1.846439,5.849719,356,355,1,3
47939-014,0.0,0.9302925999999999,0.1446721,0.7856204999999999,-0.00018222720000000002,0.1800553,0.2100611,-0.43075340000000006,1.9615770000000001,0.6462479999999999,575,574,1,460.517,-25.40663,485.9236,-0.02169776,16.61101,46.29599,6.873856,57.772380000000005,13.60755,575,574,1,471.8282,41.830709999999996,429.9975,-0.07860912,50.97122,70.95510999999999,1.538659,6.561628,176.4817,475,474,1,0.3127548,0.10425160000000001,0.20850320000000003,-0.0008224967,0.02171452,0.04757767,0.12877919999999998,1.702463,0.2573987,153,152,1,0.3127548,0.10425160000000001,0.20850320000000003,-0.0008224967,0.02171452,0.04757767,0.12877919999999998,1.702463,0.2573987,153,152,1,0.02526245,0.008420818,0.01684164,1.920492e-05,0.0007077581,0.001986599,-7.352653,57.98952,0.02497538,88,87,1,0.02526245,0.008420818,0.01684164,1.920492e-05,0.0007077581,0.001986599,-7.352653,57.98952,0.02497538,88,87,1,0.3195135,0.005281554,0.31423190000000006,0.001470899,0.04035927,0.1318914,0.24019839999999998,1.347517,0.14589059999999998,288,287,1,0.3195135,0.005281554,0.31423190000000006,0.001470899,0.04035927,0.1318914,0.24019839999999998,1.347517,0.14589059999999998,288,287,1,8.715924999999999e-06,1.620716e-10,8.715763e-06,-5.55467e-10,6.355816e-07,1.086509e-06,4.081883,24.343020000000003,5.789190999999999e-07,575,574,1,10.0,0.8333333,9.166667,0.008697571,1.74105,2.4977400000000003,0.8283792,2.7248099999999997,4.906716,536,535,1,0
47939-016,0.0,0.8126251,0.07496443,0.7376606,0.0004501822,0.09079707,0.12344949999999999,0.4946795,3.8145589999999996,0.357023,205,204,1,460.517,-25.74174,486.2587,-1.697286,96.25925,160.1989,1.2589299999999999,3.108676,95.57453000000001,205,204,1,483.3158,58.08727,425.2285,2.39913,72.82149,97.93249,0.7401097,3.312761,199.4657,53,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.5525579999999999e-06,6.699725e-10,1.5518879999999998e-06,3.839392e-10,1.280738e-07,2.341855e-07,3.993357,21.362920000000003,1.1046939999999999e-07,205,204,1,8.333333,0.8333333,7.5,0.0065651880000000004,1.317972,1.7901639999999999,-0.04532729,2.137857,4.909638,166,165,1,0
81392-029,0.0,0.9038518,0.1429338,0.760918,-0.0001926277,0.18075839999999999,0.20684149999999998,-0.5249698,2.0070900000000003,0.6590914000000001,486,485,1,307.2941,-34.26598,341.5601,-0.003154889,13.02496,30.21707,5.825385,47.095279999999995,11.44005,486,485,1,489.8584,42.33637,447.522,-0.04120711,76.20881999999999,104.3978,1.6047559999999998,4.762004,198.6223,419,418,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02178705,0.007262350999999999,0.0145247,0.007262350999999999,2.891206e-19,0.005929685,0.0,1.5,0.0145247,3,2,1,0.02178705,0.007262350999999999,0.0145247,0.007262350999999999,2.891206e-19,0.005929685,0.0,1.5,0.0145247,3,2,1,9.804073e-06,1.286074e-09,9.802787e-06,-1.721441e-09,1.106421e-06,1.600029e-06,2.201922,8.082405,1.0438089999999999e-06,486,485,1,13.333329999999998,0.8333333,12.5,0.01880911,1.7012450000000001,3.2806010000000003,0.278327,2.084445,6.269575,447,446,1,3
88947-001,0.0,0.9396634,0.1627674,0.7768961,2.868204e-05,0.13106589999999999,0.1589772,-0.5682451999999999,2.680298,0.5947501000000001,265,264,1,310.5395,-24.34008,334.8796,-0.02974612,12.48583,34.293620000000004,6.473380000000001,50.6137,7.694714,265,264,1,487.4091,30.217190000000002,457.1919,-0.43573370000000006,51.11156,77.24866,2.207316,8.33888,139.7571,230,229,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.337085e-06,1.7938320000000002e-09,9.335290999999999e-06,3.0081570000000004e-09,1.4158459999999999e-06,1.9014250000000002e-06,1.704922,5.3878129999999995,1.469663e-06,265,264,1,7.5,1.666667,5.8333330000000005,0.009232912,1.030892,1.36002,-0.36640609999999996,1.9699790000000001,6.161504,226,225,1,0
58812-003,0.0,0.9412847,0.1462008,0.7950839,0.000245063,0.18033570000000002,0.2170877,0.1765557,2.134048,0.5269731,125,124,1,311.3733,-22.23806,333.6114,-0.08696679,24.374779999999998,50.76735,4.2399,22.27509,11.62487,125,124,1,487.372,38.94593,448.4261,-2.9121349999999997,58.56986,111.4075,0.7602654999999999,2.983877,219.1141,90,89,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.046364e-06,2.871845e-10,6.046077e-06,3.15782e-10,7.608204999999999e-07,1.246625e-06,3.138604,12.576360000000001,5.659001999999999e-07,125,124,1,10.0,1.666667,8.333333,0.008994129,1.300155,1.433716,-0.19917970000000002,2.687668,6.162791,86,85,1,0
80292-005,0.0,0.9675565,0.1877115,0.779845,-0.002194348,0.18392089999999997,0.2349699,-0.5190361,1.824107,0.7182316,156,155,1,155.0142,-31.33901,186.3532,-0.0545542,15.5949,24.62022,3.167237,19.25111,15.2091,156,155,1,492.3076,90.79494,401.5127,-0.979066,63.865069999999996,98.78645,0.24045650000000002,2.9555540000000002,298.4041,142,141,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.179933999999999e-06,7.518108e-09,8.172416e-06,3.134909e-09,1.570442e-06,2.043966e-06,1.6799009999999999,4.532819,1.470175e-06,156,155,1,11.66667,0.8333333,10.83333,0.03931325,1.849491,2.6899330000000004,0.7962874,2.365071,4.615385,117,116,1,3
